Mixture	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM1523782	0.0205828389697015	0	0	0.0696313174075436	0	0.168948751568353	0	0	0.00762705046960854	0	0.0611488259433463	0	0	0.214252380862452	0.0642431088859931	0.111124043097015	0.00534135628553041	0.0196385873152928	0	0.217078612991385	0	0.040383126203779	0.002	0.369794547761389	0.941377249243204
GSM1523783	0.312014234494211	0	0.0484506286159027	0.135032676487899	0	0.0751251473522589	0.0091650480813085	0.0601076626447072	0	0.0103749633670575	0	0	0.00471252776773113	0.0498669754011391	0.0195487039044434	0.0283744453372294	0.140034250610795	0.0165231632869873	0.09066957264833	0	0	0	0	0.481168127055654	0.878350661292293
GSM1523784	0.00627630591054101	0.0145357450467681	0.136532328100239	0.115402535521232	0	0.236489922076412	0.0258665275592052	0	0	0.0287213896686294	0	0	0	0.0656311061826815	0.0357746875588117	0.0995672282357825	0.0540728017380282	0.0146887974950569	0.0809654361866347	0	0.0354785805712999	0.0499966081486785	0.002	0.387683991046018	0.921294745915005
GSM1523785	0.0408468708646075	0	0.0655938028576459	0.165238224781303	0	0.0203711215869067	0.153074431276347	0.050102663117099	0.00582690609275326	0.0221473629740739	0.00763883073232579	0	0	0.0658682056656217	0.142677269801954	0.180352756766495	0.00346739990962871	0.000883326958541952	0.0539012089599232	0	0.010133996598942	0.0118756210558317	0.001	0.43448993412919	0.899742870876962
GSM1523786	0.00287172136431321	0.0147904583057418	0.200117155624134	0.0935434168913705	0	0.154869688981981	0.0150151476935319	0.00829238652365725	0.0179719472016638	0.132699683223863	0	0	0	0	0.105059152586975	0.118601659274053	0.0466448121383531	0.00234302054243453	0.0549162079303648	0	0.0322635417175628	0	0	0.490917356586711	0.875203458985737
GSM1523787	0.0938831034352187	0	0.0679624322666304	0.162011406543191	0	0.121343892258668	0	0.153531141918983	0.0733292581425457	0	0.00907056301940119	0	0.031545646617202	0.0558667179826354	0.059892046487605	0.0361346154562871	0.0420759299870078	0	0	0.0902593287344644	0.00309391715016104	0	0.122	0.124645186397814	1.03889449125163
GSM1523788	0.142085980154259	0	0.147282991627488	0.123342255426445	0	0.0495410876843395	0.0328759844052947	0.0245597015707769	0	0.0257549719602203	0	0	0	0.0622723281522845	0.0581269640402855	0.0580102773638428	0.0927454425836546	0	0.180763219950907	0	0	0.00263879508020301	0	0.500364418301421	0.877727518112938
GSM1523789	0.0155356128404559	0	0.0253231706596783	0.0549399688548708	0	0.159541792595137	0	0	0	0.0563662620485515	0	0.0479948024174508	0.00112038023384849	0.170388324344195	0.063369266761887	0.302162837912999	0.0222067485211619	0.0061920948446909	0.0748587379650729	0	0	0	0.001	0.445862750635149	0.894646018013995
GSM1523790	0.0360444302477211	0	0	0.136535147607597	0	0.0616637967239481	0.0598585512522509	0.00535963870232694	0	0.0555270432540446	0.024690350820226	0.008531668860723	0	0.109636731364632	0.112459296716207	0.0687675385703471	0	0.124489301926401	0	0.121752053190741	0	0.0746844507628332	0	0.4741698774031	0.880460557387779
GSM1523791	0.030572529866084	0	0	0.209304514224736	0	0	0.0911897811308491	0.0287126363294399	0.0265590375732221	0	0	0.114586937986469	0	0.0334155535415335	0.197423279286208	0.109600814562419	0.0258954657481014	0.0176567830456702	0.0848636853249733	0	0	0.0302189813802948	0	0.54465321331144	0.838538047880256
GSM1523792	0.0746935161563093	0	0.0125315810643192	0.162398616707327	0	0.180844371971004	0.017478694190596	0.105226766408754	0	0.0806554240017425	0.0109469310726213	0	0.00626294070885891	0.0825268788829643	0.148644820700021	0.0338030779294221	0.0563674304496255	0	0.00704133214876759	0.0205776176076676	0	0	0.001	0.434744224057428	0.902088984021985
GSM1523793	0.060606805151588	0	0.155981593583742	0.14029104524414	0	0	0.0376234229711652	0.0272199560491295	0.0218444342102122	0.117015670884051	0	0.029897658022858	0	0.102746961578547	0.136347499633838	0.080550661697384	0.0319986856879486	0	0.0578756052853962	0	0	0	0	0.540730854815998	0.847512196188488
GSM1523794	0.0399456529021145	0	0.00160575732825446	0.351223266406025	0	0	0.113123384097645	0.0378035267909957	0.0372217014900789	0	0.050818855324654	0.0969996507293395	0.0134971261031929	0.054329254946181	0.0876150100636883	0.0877966510415432	0.00605131982377791	0.00019995749410326	0.021768885458406	0	0	0	0	0.465415138990192	0.888807192252141
GSM1523795	0.0425672214160308	0	0.0634909801500575	0.113183730474768	0	0.0355429605362345	0.00676413182079126	0.017005521310018	0.0339230715205873	0	0.0574613970538147	0	0	0.166105555679375	0.0291339303969447	0.0898213393925065	0.00371422623125417	0.0228633278778587	0	0.267529728563645	0	0.0508928775761144	0	0.494981875171318	0.868219105827415
GSM1523796	0	0.00668486363990987	0.00953601723232411	0.0562386606347548	0	0.0839019184989622	0.0138120539935265	0.00693301247828446	0.00310781748274833	0.0569283613708678	0.0129580549539606	0	0.0229669359063711	0.259771265106079	0.0778572501001746	0.173921319508819	0.00222497327585792	0.0301054194731618	0.0354448786692005	0.0174584645830515	0	0.130148733091946	0	0.659065687979287	0.763346339791901
GSM1523797	0.0297306717425998	0	0.00911353133725698	0.194475934703166	0	0.0385134912922824	0.0301772998346992	0.0757388915546647	0.0120196925312162	0.00595080041000183	0	0.0299303871444605	0	0	0.111245874131218	0.0981432375357808	0.114414440871903	0.00697419901393292	0.0810148185483823	0	0.0535372255681108	0.109019503780325	0.01	0.289216676294994	0.967007045137155
GSM1523798	0.0386791150995848	0.0212502130742758	0.0357720934117709	0.342320339418285	0	0	0.0825781433264632	0.058887749873153	0.00231589471069799	0.098733292325668	0	0	0	0.0937418193012562	0.0571063955326202	0.0705543918360741	0.0177837174820757	0.00371778249923664	0.0735813573711737	0	0.00297769473766482	0	0	0.612627723604525	0.801355891410489
GSM1523799	0.0244892250451516	3.99895845948979e-05	0	0.171826387653678	0	0.0540133339160941	0.0046702502728477	0.026088913033896	0.0182007519872971	0.0262461741285072	0.00782179235725049	0	0	0.0858187974705791	0.0875562118285585	0.138701961790403	0.0280025280482867	0.00417448118726925	0.164718364881075	0.124018543333744	0	0.0336122934807681	0.00700000000000001	0.316552276504641	0.960682451095931
GSM1523800	0.0272867260255109	0	0.000385062784510298	0.166353159085168	0	0	0.163196923984154	0.0671854854505698	0.0239603183866805	0.0829342583126104	0.0198149315701845	0	0.00471789537070117	0.0416258890794627	0.155342634362358	0.141657252983189	0.0124595202954027	0.010878449701609	0	0.0692022848143098	0.00786735666970859	0.00513185112387124	0	0.563153791434307	0.829009290955746
GSM1523801	0.0306647901424285	0	0.0471067788868282	0.159092649270158	0	0.0373928463947426	0.0608460562799163	0.0819602787818049	0.035685831414795	0.0572800222613715	0.00787193686158764	0.0271594697667881	0	0.145385786631031	0.0877919260014783	0.135670302791191	0.0255371936178228	0.017351658331512	0.0432024725665433	0	0	0	0.00700000000000001	0.320594865513623	0.953541428793943
GSM1523802	0.0333243238117686	0	0.019556156135915	0.060788845174394	0	0.0673487694217898	0.0530122920817224	0.027907529304354	0.0574836871907788	0.0131275402256767	0.00103099401786428	0.00308787883475466	0	0.0615335487957299	0.174096149284709	0.178177635152123	0.0233049265542245	0	0.122898093441696	0	0	0.103321630572499	0.00700000000000001	0.320446130966505	0.956872676161259
GSM1523803	0.0465646476990779	0	0.101210308297455	0.153172056135565	0	0.0807717638524469	0.0455170774067088	0.0943919703619909	0	0.0156984142006887	0.00235461780455707	0	0.0179581538108134	0.0487047681157654	0.0945236551206347	0.12051680447659	0.0548073820235262	0.0141633917885447	0.0509199590530954	0.024002748891959	0	0.0347222809605816	0	0.496692356136858	0.873744955336725
GSM1523804	0.00780067172344094	0.088164188590334	0.0980403552343058	0.088719823982665	0	0.236852013204849	0.0287490574134157	0.0223963418166993	0.00185628634138568	0.0115079282334059	0.0112202865462234	0	0	0.0778752794722406	0.0418980450707449	0.0776482590087356	0.0470997474826578	0.0133640058270396	0.0697059574887191	0.0416458901364321	0.02067366313857	0.0147821992881358	0	0.568660235589687	0.843371172363813
GSM1523805	0.0111345169694984	0	0.113712686412933	0.203563649230261	0	0.00397745457254479	0.0778190156320714	0.0523993387431773	0	0.114372744031866	0	0	0	0.0708400294932214	0.0837905278615688	0.0843637214739434	0.062947004762619	0.0361014204441641	0.0849778903721315	0	0	0	0	0.500891807358598	0.869162351587878
GSM1523806	0.0173955022917534	0	0.0754408601869006	0.151585428650853	0	0.10002393889634	0.0714470047770508	0.019183485634126	0.000729254562206225	0.045272715271457	0.0126707001148298	0	0	0.0961600297504644	0.079396174757698	0.160844494442281	0.0654977473840454	0	0.0753060940054032	0	0.00567646497416816	0.0233701043004232	0.001	0.414868419616845	0.909114185222979
GSM1523807	0.0389105462248218	0	0.0775672873852268	0.0306140964263452	0	0.191550423799902	0.00728933872180176	0.00321501105134243	0.00891361547473555	0.0423917512697634	0.0124130453876371	0	0	0.093432338805812	0.113109072713137	0.109960774648946	0.0485685322122187	0.0183950374786264	0	0.10137300497191	0	0.102296123427774	0.002	0.37805843018826	0.926994652342912
GSM1523808	0.0455795006319171	0	0.0017140045565929	0.173385513808477	0	0.0271321547397372	0.00920021441521031	0.0152618203662046	0.0142052353413244	0.161736020544664	0	0	0	0.128225053851323	0.111309575796865	0.125509591689688	0.054561053902517	0	0.0674507357941238	0.0647295245613547	0	0	0	0.5981327499918	0.809378132865718
GSM1523809	0.0554904647783929	0	0.0423334884643146	0.190800551801552	0	0.00363173866032764	0.202733039283217	0.0207523329472777	0.042119658324502	0.00657767712008379	0.0891639609825641	0	0	0.0273727208792625	0.0813568850637919	0.0889485604469368	0.0560983829961215	0.00039626192636465	0	0.017654815306594	0	0.0745694610186971	0.001	0.417364314329151	0.907958811431633
GSM1523810	0.004987227921868	0	0	0.144777499629957	0	0	0.182370978323415	0.0289173881257146	0	0.137300302689573	0.0369376161852731	0	0	0.130143633280132	0.150342035285164	0.144201591156664	0.0034793213053975	0	0	0.0164279222089826	0	0.0201144838878587	0	0.630074856522735	0.784821598714029
GSM1523811	0.0093144391480524	0.0693186535263893	0.0763110193906499	0.168261037339659	0	0.019392736547624	0.112111909737922	0.0688038055388341	0	0.0270319932297529	0.0480079160783356	0	0	0.0880566094386133	0.137964582385491	0.0925378416265302	0.0350114404272724	0.00861452097186396	0.0355198857313233	0.00374160888168676	0	0	0	0.468852447751227	0.883159733542265
GSM1523812	0.00970892287678692	0	0.0350491421494746	0.291443793714549	0	0	0.178035124656033	0.0372289960934443	0	0.0273554298781288	0.0288193498702955	0	0	0.0308733058637385	0.0930617874834496	0.109251769488372	0.037643749188789	0	0.104281215675519	0	0.0138347388223091	0.00341267423910987	0	0.516638575227745	0.858669081464166
GSM1523813	0.0421160637867786	0	0	0.178450052239588	0	0.159675854557698	0	0.0241595178625513	0	0	0.0192511776946678	0.0129824867253102	0.0219366273836022	0.146172931921531	0.145787282292649	0.0587604630798647	0.115332239093887	0	0.0524867848995693	0.0228885184623029	0	0	0.002	0.38661518428056	0.925042051247034
GSM1523814	0.0231389431823633	0.000651473491579023	0.0484943003247897	0.153068754953272	0	0	0.0299431896734351	0.116952945265427	0.0093155142793875	0.0478577828515898	0	0	0	0.105211176378727	0.132687394442936	0.163357276900571	0.0224221485091836	0.0168881510466434	0	0.0985483439770746	0.00788209488709528	0.0235805098359248	0.004	0.346920443085357	0.943660511139525
GSM1523815	0.0791319639992906	0	0.0245984451203236	0.249675296368633	0	0	0.0270878443931883	0.0602303737684979	0.0273021710299916	0.0839936722828995	0	0.0160970012762756	0	0	0.115762197890695	0.21343064664971	0.0713702127717891	0.00631484036797558	0.0250053340807303	0	0	0	0.017	0.240870028628525	0.994808751966447
GSM1523816	0.00758631781741644	0	0.00680422710124214	0.104340104758997	0	0.271945464060434	0.067606071789735	0.0824283635383554	0.0133454747852617	0.00136051027896212	0.0518180751078325	0	0	0.0797161112827534	0.0681950655406932	0.0905982044142307	0.0685811459488093	0	0.0299740276303292	0.0520017330350122	0	0.00369910290993514	0.01	0.283269703555448	0.97300522625937
GSM1523817	0.0961614794607942	0	0.0213941300175611	0.13260484913699	0	0.114824597345869	0.0122769808838613	0.0219573204030697	0	0	0	0.0388332642511015	0	0.24318288111284	0.0298587786671707	0.110968348049318	0.00175069338012679	0	0	0.157094691182951	0	0.0190919861083473	0.112	0.129416758392665	1.05602175051554
GSM1523818	0	0.00952257089115705	0.036623241349966	0.244682040455402	0	0.128197894045002	0.058027642822544	0	0.0778137022848605	0	0.0211311120397051	0	0	0.0249803378923156	0.0567265905442615	0.105040738714475	0.0804861952620498	2.27317079232979e-05	0.129126890311788	0	0	0.0276183116785498	0.005	0.337196662065447	0.944515426016932
GSM1523819	0.0932493983023646	0	0.0277227861887131	0.119071116724739	0	0.202662853303282	0	0.0261497910781818	0.0361188592432246	0	0.0227288254698781	0	0.0228282481435607	0.113597716960454	0.0219945447257917	0.014611152810868	0.0920769863766869	0.0244999333440171	0.0781172170482582	0.104570570279981	0	0	0.021	0.225842064741607	0.993313112445494
GSM1523820	0.0262325477979122	0	0.0491091455341545	0.0965981518680045	0	0.105167127698014	0	0.00451908137406072	0.066437783786439	0.0441855913189491	0.00327924789777957	0	0	0.144248377749321	0.0390993893552795	0.0954345022617198	0.0333591630254915	0.0626682767368615	0	0.210436109066093	0	0.0192255045299203	0.146	0.11383488187981	1.05564676235908
GSM1523821	0.0355141988172495	0.000379474843774479	0.0514344469324313	0.128377100762207	0	0.0948769648905359	0.116047633953714	0.0131623243732236	0.00271534721731694	0	0.063894772749063	0	0	0.164862359857103	0.141680711284984	0.114187198182048	0	0.00711115578307744	0	0.0543439721817091	0	0.0114123381715632	0.00600000000000001	0.326571640994885	0.954562490630146
GSM1523822	0.000496468954075438	0	0.00496239191434705	0.212588817099716	0	0	0.0801402692319449	0.0304458554332287	0.00213141477479403	0.0982556146213382	0	0.00148579913873372	0	0.119308081728353	0.10596625837291	0.17212870437886	0	0	0.0146062788122314	0	0	0.157484045539469	0	0.566291561101915	0.826264050172147
GSM1523823	0.0379048533006929	0	0	0.140414416499864	0	0	0.168505608534402	0.0320196698811054	0	0.0199412565963971	0.0379565511203684	0	0	0.0975517984775626	0.174063588961952	0.0448863432214663	0	0.0449661440351447	0	0.141597612158988	0.00954302711627067	0.0506491300957866	0	0.585651690669889	0.812811637237481
GSM1523824	0.0224175141178873	0	0.0336110508544172	0.0665536980153743	0	0.0929980567692311	0.210594110014465	0.0126717337588267	0	0.0382997574912097	0.00737570925372553	0.0302377013151976	0	0.200752838872253	0.119202055249682	0.109125665340051	0.0221373417364255	0	0	0.0340227672112549	0	0	0.002	0.371243871832122	0.932541475668653
GSM1523825	0	0	0.0744878409781695	0.147524653190146	0	0.130977214701466	0	0.0303923625420011	0	0	0.0465920437569686	0.0135333015759277	0	0.162211568998334	0	0.19500063258208	0	0.189362503306947	0	0.00643626071376154	0	0.00348161765419883	0.801	-0.00605876029000658	1.10525444956778
GSM1523826	0.100489868659375	0	0.0797936916346404	0.113013101313839	0	0.189532746740272	0.0105802145920158	0.0532915810846181	0.0341889211117151	0.0412988813863433	0	0	0	0.0286493064412999	0.126586991212107	0.0725637048935999	0.040255235005776	0	0	0.0836005968670044	0	0.0261551590573939	0	0.520445146870848	0.856729240752564
GSM1523827	0.075444202719297	0.0417679044988738	0.0997282365570647	0.242867866141274	0	0.0732122173695707	0.0318190383559463	0.0607692219934897	0.0196868706268892	0.063475792328168	0	0	0	0.0572163719507849	0.064825580565875	0.0779796873812965	0.000351653514095988	0.0143041592885501	0.0712402127207307	0	0	0.00531098398809362	0	0.681444095253475	0.774195311981236
GSM1523828	0.0814990003948194	0	0.0295466966252322	0.0812094694702328	0	0.119306501038115	0.0124496572854838	0.0339469715396	0.00302342293779045	0.026609646367348	0	0	0	0.217252462628695	0.0449009414774963	0.109048834082484	0	0.00668195271586038	0	0.199159874439042	0.0105829714267721	0.024781597571029	0	0.534354060721842	0.845382034242215
GSM1523829	0.0361379230312023	0	0.0796031479320157	0.133293518313489	0	0.0367670725519891	0.0365557524270103	0.0601290365354464	0.00515226878415677	0.0453690215856027	0	0.017594052534148	0	0.120440379965256	0.12296270660219	0.155372644178253	0.026602557814303	0.00338005470038591	0.119095858206896	0	0	0.00154400483765604	0.024	0.215066738954045	0.996601530691304
GSM1523830	0.0208962052478886	0	0.045569625942891	0.208145374833385	0	0	0.0797656358781335	0.0625809880363852	0.0521519205235681	0.0705496533187786	0.0170170539586517	0	0	0.170625727650473	0.063931381920415	0.160003621899475	0.011080263429852	0.000583920655661914	0.00185411171981106	0.00946579094269861	0	0.0257787240419326	0.001	0.430132803552166	0.902146484625021
GSM1523831	0.0407009983467175	0	0.100744122192868	0.236072009227732	0	0.00867091352093745	0	0.0842904363671952	0.0559264648761128	0	0	0.0269102859869872	0.0467493248640261	0.0729140545382312	0.154497719456521	0.0720584850523144	0.0428448593393966	0	0	0.0576203262309606	0	0	0.011	0.268958679835559	0.979913576782768
GSM1523832	0.0259421683953001	0	0.189703718137393	0.160562824208419	0	0.136236876471417	0.0366324471238448	0.0358536916561379	0.016318617611961	0.0934036963696045	0	0	0	0.0865143687254174	0.0662265132948795	0.0693859222262865	0.00645627968348777	0.00229387219318569	0.0743191154454252	0	0	0.000149888457240659	0	0.480730344656181	0.87989177127966
